title,director,content_type,genres,nation,year,ratings_avg,movie_code
모던 타임즈,['찰리 채플린'],movies,"['코미디', '드라마']",미국,1936,4.0,mO1V9wd
먼 훗날 우리,['유약영'],movies,"['로맨스', '드라마']",중국,2018,3.9,mdRLEDb
캐스트 어웨이,['로버트 저메키스'],movies,"['모험', '드라마', '로맨스']",미국,2000,4.0,m5mx6xd
세상의 모든 계절,['마이크 리'],movies,['드라마'],영국,2010,4.0,mn5NgpW
라이프 오브 파이,['이안'],movies,"['판타지', '드라마', '모험']",미국,2012,4.0,mOAVmGd
라푼젤,"['바이론 하워드', '네이든 그레노']",movies,"['로맨스', '가족', '판타지', '코미디', '애니메이션', '모험', '키즈']",미국,2010,4.0,mW93a1d
중경삼림,['왕가위'],movies,"['로맨스', '드라마']",홍콩,1994,4.0,mNdKged
자니 익스프레스,['우경민'],movies,"['애니메이션', '단편']",한국,2014,4.0,mOo0AGa
내부자들,['우민호'],movies,"['범죄', '드라마']",한국,2015,4.0,mW4La3e
브레이브하트,['멜 깁슨'],movies,"['드라마', '역사', '전쟁']",미국,1995,4.0,m45neYd
더 폴: 오디어스와 환상의 문,['타셈 싱'],movies,"['모험', '드라마', '판타지']",미국,2006,4.0,mdMgjJW
좋은 친구들,['마틴 스콜세지'],movies,"['드라마', '범죄', '스릴러']",미국,1990,4.0,m1Wwo7W
현기증,['알프레드 히치콕'],movies,"['스릴러', '범죄', '드라마', '액션']",미국,1958,4.0,mOAmrPO
러브레터,['이와이 슌지'],movies,['로맨스'],일본,1995,4.0,mQO8b5R
펄프 픽션,['쿠엔틴 타란티노'],movies,"['범죄', '스릴러', '코미디']",미국,1994,4.0,mOgBDaW
가타카,['앤드류 니콜'],movies,"['SF', '드라마', '스릴러']",미국,1997,4.0,mwWLpkW
다이 하드,['존 맥티어난'],movies,"['액션', '스릴러', '범죄']",미국,1988,4.0,mdjaQlO
마이너리티 리포트,['스티븐 스필버그'],movies,"['액션', '범죄', '미스터리', 'SF', '스릴러']",미국,2002,4.0,mJO1n8d
싸이코,['알프레드 히치콕'],movies,"['공포', '스릴러']",미국,1960,4.0,m5rB0R5
비정성시,['허우 샤오시엔'],movies,['드라마'],대만,1989,4.0,m85X415
스팅,['조지 로이 힐'],movies,"['범죄', '드라마', '코미디']",미국,1973,4.0,m533D65
선셋 대로,['빌리 와일더'],movies,"['드라마', '범죄']",미국,1950,4.0,mAOlELd
벤허,['윌리엄 와일러'],movies,"['모험', '역사', '로맨스', '드라마', '액션']",미국,1959,4.0,mdRLYKW
비포 선셋,['리처드 링클레이터'],movies,"['로맨스', '드라마']",미국,2004,4.0,m2WyrYO
프라이멀 피어,['그레고리 호블릿'],movies,"['범죄', '드라마', '미스터리', '스릴러']",미국,1996,4.0,mmObBnO
케빈에 대하여,['린 램지'],movies,"['드라마', '미스터리', '스릴러']",미국,2011,4.0,m5aMDM5
플로리다 프로젝트,['션 베이커'],movies,['드라마'],미국,2017,4.0,mWyJK8r
월레스와 그로밋 - 걸작선,['닉 파크'],movies,"['애니메이션', '가족']",영국,1996,4.0,mOo0ePd
나의 소녀시대,['프랭키 첸'],movies,"['로맨스', '로맨틱코미디']",대만,2015,4.0,mWyJbEk
서프러제트,['사라 개브론'],movies,"['드라마', '역사']",영국,2015,4.0,mWpmGpK
중앙역,['월터 살레스'],movies,['드라마'],프랑스,1998,3.9,mgOAvld
더 페이버릿: 여왕의 여자,['요르고스 란티모스'],movies,"['드라마', '역사']",아일랜드,2018,3.9,mOgB16n
블라인드 사이드,['존 리 행콕'],movies,['드라마'],미국,2009,4.0,mMO2axW
코미디의 왕,['마틴 스콜세지'],movies,"['드라마', '범죄', '코미디']",미국,1983,4.0,mV53EwO
당나귀 발타자르,['로베르 브레송'],movies,['드라마'],프랑스,1966,4.0,mdjD4rW
방랑자,['아녜스 바르다'],movies,['드라마'],프랑스,1985,3.9,mOk3PkO
저수지의 개들,['쿠엔틴 타란티노'],movies,"['범죄', '드라마', '스릴러']",미국,1992,3.9,mWzwmDO
아이 오리진스,['마이크 차힐'],movies,"['드라마', '로맨스', 'SF']",미국,2014,4.0,m5xJ4Pr
노팅 힐,['로저 미첼'],movies,"['로맨스', '로맨틱코미디']",영국,1999,4.0,my5Y83d
1917,['샘 멘데스'],movies,"['드라마', '전쟁']",영국,2019,4.2,m5xw62g
나 홀로 집에,['크리스 콜럼버스'],movies,"['가족', '코미디']",미국,1990,4.0,mQO8YGd
바람,['이성한'],movies,"['드라마', '액션']",한국,2009,3.9,mLOP7lW
토이 스토리 2,['존 라세터'],movies,"['애니메이션', '모험', '코미디', '가족', '판타지', '키즈']",미국,1999,4.0,mNdKwzd
"광해, 왕이 된 남자",['추창민'],movies,"['시대극', '드라마', '역사']",한국,2012,4.0,m5mQ9z5
아이언맨 2,['존 파브로'],movies,"['SF', '액션', '모험']",미국,2010,4.0,m5eQyz5
라스트 홀리데이,['웨인 왕'],movies,"['모험', '드라마', '코미디']",미국,2006,4.0,mWLjwjd
캐리비안의 해적 - 블랙 펄의 저주,['고어 버빈스키'],movies,"['액션', '판타지', '모험']",미국,2003,4.0,mjO0leO
동주,['이준익'],movies,"['드라마', '시대극']",한국,2015,3.9,mdBzQED
천공의 성 라퓨타,['미야자키 하야오'],movies,"['판타지', '액션', '애니메이션', '가족']",일본,1986,3.9,mBOkwpO
라따뚜이,['브래드 버드'],movies,"['판타지', '가족', '드라마', '코미디', '애니메이션', '모험', '키즈']",미국,2007,4.0,mW4LAwW
젤리그,['우디 앨런'],movies,['코미디'],미국,1983,3.9,mOgLV0d
뷰티풀 마인드,['론 하워드'],movies,['드라마'],미국,2001,3.9,my5YQ5w
캡틴 아메리카: 윈터 솔져,"['안소니 루소', '조 루소']",movies,"['액션', '모험', 'SF', '스릴러']",미국,2014,4.0,mWpkJw5
해리포터와 죽음의 성물 2,['데이빗 예이츠'],movies,"['판타지', '미스터리', '드라마', '모험', '액션']",영국,2011,3.9,mOAD1EW
바스터즈: 거친 녀석들,['쿠엔틴 타란티노'],movies,"['모험', '드라마', '전쟁']",독일,2009,4.0,mgOA4mW
원피스 : 에피소드 오브 메리 - 또 하나의 동료 이야기,['토코로 카츠미'],movies,"['애니메이션', '판타지', '모험']",일본,2013,4.0,m5xJQAB
리틀 포레스트 2: 겨울과 봄,['모리 준이치'],movies,['드라마'],일본,2015,4.0,mOl4GK6
그래비티,['알폰소 쿠아론'],movies,"['SF', '드라마', '스릴러']",미국,2013,4.0,mOoyZZ5
암살,['최동훈'],movies,"['액션', '드라마']",한국,2015,4.0,mWyJpxy
써니,['강형철'],movies,"['드라마', '코미디']",한국,2011,4.0,mWvDGZd
미녀와 야수,"['게리 트러스데일', '커크 와이즈']",movies,"['애니메이션', '가족', '판타지', '로맨스', '키즈']",미국,1991,4.0,m5338w5
노인을 위한 나라는 없다,"['에단 코엔', '조엘 코엔']",movies,"['범죄', '스릴러', '드라마']",미국,2007,4.0,m5XMJ1W
내가 널 사랑할 수 없는 10가지 이유,['길 정거'],movies,"['로맨틱코미디', '틴에이저']",미국,1999,4.0,mVWzLNd
벌새,['김보라'],movies,['드라마'],한국,2018,3.9,m5DGrlR
공각기동대 S.A.C - The Laughing Man,['카미야마 켄지'],movies,"['액션', '애니메이션']",일본,2005,3.9,mOoElL5
그랜마,['폴 웨이츠'],movies,"['코미디', '드라마']",미국,2015,3.9,mO2MaMQ
아저씨,['이정범'],movies,"['드라마', '액션', '범죄']",한국,2010,3.9,m5ZXrxO
